,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-06-15 18:20:00,44.894344,6.365249,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.367905,13.213696,756.9326,90.91087,7.706564,43.447742,11.759088,23.229534,23.273481
2016-06-15 18:30:00,44.894337,6.36525,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.367905,13.213696,756.9326,90.91087,7.706563,43.447742,11.75909,23.229534,23.273481
2016-06-15 18:40:00,44.894333,6.365251,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.38488,13.558992,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.36791,13.213696,756.9326,90.91088,7.706563,43.447742,11.75909,23.229534,23.273481
2016-06-15 18:50:00,44.894356,6.365251,21.511223,48.058,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.447742,11.759093,23.229534,23.273481
2016-06-15 19:00:00,44.89436,6.36525,21.511223,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.447742,11.759093,23.229534,23.273481
2016-06-15 19:10:00,44.894352,6.3652534,21.511227,48.058006,21.405113,46.68807,21.533504,47.98413,19.145172,51.921604,18.672235,54.384876,13.558994,98.85704,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.44774,11.759093,23.229534,23.273481
2016-06-15 19:20:00,44.894367,6.3652534,21.511223,48.058006,21.405113,46.688072,21.533504,47.98413,19.145172,51.921604,18.672235,54.38488,13.558994,98.85704,17.964014,48.4372,19.880531,57.40659,17.512066,54.36791,13.213696,756.9326,90.91088,7.7065625,43.44774,11.75909,23.229534,23.273481
2016-06-15 19:30:00,44.894352,6.3652515,21.511227,48.058002,21.405113,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.38488,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512066,54.36791,13.213696,756.9326,90.91088,7.7065625,43.44774,11.75909,23.229534,23.273481
2016-06-15 19:40:00,44.894352,6.3652534,21.511227,48.058002,21.405113,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.38488,13.558992,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.367905,13.213696,756.9326,90.91088,7.7065625,43.447735,11.759088,23.229534,23.273481
2016-06-15 19:50:00,44.894363,6.3652534,21.511223,48.058002,21.405113,46.688065,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.55899,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.367905,13.213696,756.9326,90.91088,7.7065625,43.447735,11.759088,23.229534,23.273481
2016-06-15 20:00:00,44.894352,6.3652525,21.511223,48.058002,21.405111,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.55899,98.85705,17.964014,48.4372,19.880531,57.40658,17.512064,54.367905,13.213692,756.9326,90.91087,7.7065625,43.447735,11.759088,23.229534,23.273481
2016-06-15 20:10:00,44.894363,6.3652544,21.511223,48.058002,21.405111,46.688065,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.55899,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.367905,13.213692,756.9326,90.91088,7.706563,43.447735,11.759088,23.229534,23.273481
2016-06-15 20:20:00,44.89436,6.3652554,21.511223,48.058002,21.405111,46.688065,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.367905,13.213692,756.9326,90.91087,7.706563,43.44774,11.759088,23.229534,23.273481
2016-06-15 20:30:00,44.894352,6.3652554,21.511223,48.058002,21.405111,46.688065,21.533503,47.98413,19.145172,51.921597,18.672235,54.384876,13.55899,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.367905,13.213692,756.9326,90.91087,7.706564,43.447742,11.759088,23.229534,23.273481
2016-06-15 20:40:00,44.894344,6.3652525,21.511223,48.058002,21.405111,46.688065,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91087,7.706564,43.447742,11.759088,23.229534,23.273481
2016-06-15 20:50:00,44.894325,6.3652525,21.511223,48.058,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91087,7.706564,43.447742,11.75909,23.229534,23.273481
2016-06-15 21:00:00,44.894314,6.3652525,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85705,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.706564,43.447746,11.75909,23.229534,23.273481
2016-06-15 21:10:00,44.894325,6.3652525,21.511223,48.058002,21.405111,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85705,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.706563,43.447746,11.75909,23.229534,23.273481
2016-06-15 21:20:00,44.894352,6.3652544,21.511223,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85705,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.447746,11.75909,23.229534,23.273481
2016-06-15 21:30:00,44.89436,6.3652544,21.511227,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.38488,13.558992,98.857056,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.447746,11.759093,23.229534,23.273481
2016-06-15 21:40:00,44.894367,6.3652554,21.511227,48.058006,21.405113,46.68807,21.533504,47.984123,19.145172,51.921604,18.672235,54.384884,13.558992,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.91088,7.7065625,43.44775,11.759093,23.229534,23.273481
2016-06-15 21:50:00,44.894375,6.3652544,21.511227,48.058002,21.405113,46.68807,21.533504,47.98413,19.145172,51.921604,18.672235,54.38488,13.558992,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.9109,7.7065616,43.44775,11.759093,23.229534,23.273481
2016-06-15 22:00:00,44.894352,6.3652554,21.511227,48.058002,21.405113,46.68807,21.533504,47.98413,19.145172,51.921597,18.672235,54.384876,13.558992,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213696,756.9326,90.9109,7.7065616,43.44775,11.75909,23.229534,23.273481
2016-06-15 22:10:00,44.894344,6.3652554,21.511227,48.058002,21.405111,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.55899,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213694,756.9326,90.9109,7.7065616,43.447754,11.75909,23.229536,23.273481
2016-06-15 22:20:00,44.894356,6.3652544,21.511223,48.058002,21.405111,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213692,756.9326,90.9109,7.7065616,43.447754,11.759088,23.229534,23.273481
2016-06-15 22:30:00,44.89435,6.3652544,21.511223,48.058002,21.405111,46.68807,21.533503,47.98413,19.145172,51.921597,18.672235,54.384876,13.558988,98.85706,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.9109,7.7065625,43.447754,11.759088,23.229534,23.273481
2016-06-15 22:40:00,44.894352,6.3652534,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85706,17.964014,48.4372,19.880531,57.40658,17.512064,54.36791,13.213692,756.9326,90.91088,7.7065625,43.44775,11.759088,23.229534,23.273481
2016-06-15 22:50:00,44.894352,6.36525,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85705,17.964014,48.4372,19.880531,57.40658,17.512064,54.36791,13.213692,756.9326,90.91088,7.7065625,43.447742,11.759085,23.229534,23.273481
2016-06-15 23:00:00,44.894356,6.365248,21.511223,48.058002,21.405111,46.688065,21.533503,47.984123,19.14517,51.921597,18.672235,54.384876,13.558988,98.85705,17.964014,48.4372,19.880531,57.406586,17.512064,54.367905,13.213692,756.9326,90.91088,7.7065625,43.44774,11.759088,23.229534,23.273481
2016-06-15 23:10:00,44.894344,6.365249,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.14517,51.921597,18.672235,54.384876,13.558988,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.36791,13.213692,756.9326,90.91088,7.7065625,43.447735,11.759088,23.229534,23.273481
2016-06-15 23:20:00,44.894367,6.36525,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.38488,13.55899,98.85705,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.91088,7.706563,43.447735,11.759088,23.229534,23.273481
2016-06-15 23:30:00,44.89437,6.365251,21.511223,48.058002,21.405111,46.68807,21.533504,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.91088,7.706563,43.447735,11.759088,23.229534,23.273481
2016-06-15 23:40:00,44.89436,6.3652506,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558988,98.85704,17.964014,48.4372,19.880531,57.40658,17.512064,54.36791,13.213692,756.9326,90.91088,7.706564,43.447735,11.759088,23.229534,23.273481
2016-06-15 23:50:00,44.894356,6.365251,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.14517,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.91088,7.706564,43.447735,11.75909,23.229534,23.273481
2016-06-16 00:00:00,44.894356,6.3652525,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706564,43.44774,11.75909,23.229534,23.273481
2016-06-16 00:10:00,44.894352,6.365253,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706564,43.44774,11.75909,23.229534,23.273481
2016-06-16 00:20:00,44.894352,6.365253,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85704,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706563,43.447742,11.75909,23.229534,23.273481
2016-06-16 00:30:00,44.894344,6.3652534,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.558992,98.85705,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213694,756.9326,90.91088,7.706563,43.447742,11.75909,23.229534,23.273481
2016-06-16 00:40:00,44.894352,6.365254,21.511223,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.384876,13.55899,98.85705,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213694,756.9326,90.9109,7.706563,43.447742,11.75909,23.229534,23.273481
2016-06-16 00:50:00,44.894367,6.3652544,21.511223,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921597,18.672235,54.38488,13.55899,98.857056,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213694,756.9326,90.9109,7.706563,43.447742,11.75909,23.229536,23.273481
2016-06-16 01:00:00,44.89436,6.3652554,21.511227,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.38488,13.558988,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213692,756.9326,90.9109,7.7065625,43.447742,11.75909,23.229536,23.273481
2016-06-16 01:10:00,44.894367,6.3652554,21.511227,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.38488,13.558988,98.85706,17.964014,48.4372,19.880531,57.40659,17.512064,54.36791,13.213692,756.9326,90.910904,7.7065625,43.447742,11.759088,23.229534,23.273481
2016-06-16 01:20:00,44.894382,6.3652554,21.511223,48.058002,21.405113,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.384884,13.558988,98.85706,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.9109,7.7065625,43.447742,11.759088,23.229534,23.273481
2016-06-16 01:30:00,44.894382,6.3652554,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.145172,51.921604,18.672235,54.384884,13.558988,98.85706,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.9109,7.7065625,43.44774,11.759088,23.229534,23.273481
2016-06-16 01:40:00,44.894382,6.3652544,21.511223,48.058002,21.405111,46.68807,21.533503,47.98413,19.14517,51.921604,18.672235,54.38488,13.55899,98.85706,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.91088,7.7065625,43.44774,11.759088,23.229534,23.273481
2016-06-16 01:50:00,44.894356,6.3652534,21.511223,48.058002,21.405111,46.688065,21.533503,47.984123,19.14517,51.921604,18.672235,54.38488,13.55899,98.85707,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706563,43.44774,11.759088,23.229534,23.273481
2016-06-16 02:00:00,44.894367,6.3652544,21.511223,48.058002,21.405111,46.68807,21.533503,47.984123,19.14517,51.921604,18.672235,54.38488,13.55899,98.85708,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213692,756.9326,90.91088,7.706565,43.447742,11.75909,23.229534,23.273481
2016-06-16 02:10:00,44.894375,6.3652554,21.511223,48.058002,21.405111,46.68807,21.533503,47.98413,19.14517,51.921604,18.672235,54.38488,13.55899,98.85707,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706566,43.447746,11.75909,23.229534,23.273481
2016-06-16 02:20:00,44.894386,6.3652544,21.511223,48.058002,21.405113,46.68807,21.533503,47.98413,19.14517,51.921608,18.672235,54.38488,13.55899,98.85707,17.964014,48.4372,19.880531,57.406586,17.512064,54.36791,13.213694,756.9326,90.91088,7.706565,43.447746,11.75909,23.229534,23.273481
2016-06-16 02:30:00,44.894398,6.3652544,21.511223,48.058002,21.405113,46.68807,21.533503,47.98413,19.14517,51.921604,18.672235,54.38488,13.558992,98.85707,17.964014,48.437202,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.706565,43.447746,11.75909,23.229534,23.273481
2016-06-16 02:40:00,44.89439,6.3652554,21.511223,48.058006,21.405113,46.68807,21.533503,47.98413,19.14517,51.921608,18.672235,54.38488,13.558992,98.85707,17.964014,48.437202,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.706565,43.447746,11.75909,23.229534,23.27348
2016-06-16 02:50:00,44.894413,6.3652563,21.511227,48.058006,21.405113,46.68807,21.533503,47.98413,19.14517,51.921608,18.672235,54.384884,13.558994,98.85707,17.964014,48.437202,19.880531,57.406586,17.512064,54.36791,13.213696,756.9326,90.91088,7.706565,43.447746,11.75909,23.229534,23.27348
2016-06-16 03:00:00,44.894424,6.3652563,21.511227,48.058006,21.405113,46.68807,21.533503,47.98413,19.14517,51.921608,18.672235,54.384884,13.558992,98.85708,17.964014,48.437206,19.880531,57.406586,17.512064,54.36791,13.213697,756.9326,90.91088,7.706566,43.447746,11.759093,23.229534,23.27348
2016-06-16 03:10:00,44.894436,6.3652573,21.511227,48.058006,21.405113,46.688072,21.533504,47.984135,19.14517,51.921608,18.672235,54.384884,13.558994,98.85707,17.964014,48.437206,19.880531,57.406586,17.512064,54.367916,13.213699,756.9326,90.91088,7.706566,43.447742,11.759093,23.229532,23.27348
2016-06-16 03:20:00,44.89443,6.3652563,21.511227,48.058006,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672235,54.384884,13.558996,98.85708,17.964014,48.437206,19.880531,57.406586,17.512064,54.367916,13.213699,756.9326,90.91088,7.706567,43.447742,11.759093,23.229532,23.27348
2016-06-16 03:30:00,44.894424,6.3652573,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672235,54.384884,13.558996,98.85707,17.964014,48.437206,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91088,7.706566,43.447742,11.759093,23.229532,23.27348
2016-06-16 03:40:00,44.894436,6.3652596,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672235,54.384884,13.558996,98.85707,17.964014,48.437206,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91088,7.706565,43.447742,11.759095,23.229532,23.27348
2016-06-16 03:50:00,44.894447,6.365259,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672235,54.384884,13.558998,98.85707,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.9109,7.706564,43.447742,11.759095,23.229532,23.27348
2016-06-16 04:00:00,44.89444,6.3652596,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.558998,98.85707,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91088,7.706564,43.447742,11.759095,23.229532,23.27348
2016-06-16 04:10:00,44.894424,6.365259,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.558998,98.85706,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213703,756.9326,90.91088,7.706564,43.447742,11.759095,23.229532,23.27348
2016-06-16 04:20:00,44.894424,6.3652573,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.558998,98.85706,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213701,756.9326,90.91088,7.706564,43.447742,11.759095,23.229532,23.27348
2016-06-16 04:30:00,44.894432,6.3652563,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.559,98.857056,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.706564,43.447742,11.759095,23.229532,23.27348
2016-06-16 04:40:00,44.894424,6.3652573,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.559,98.857056,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213701,756.9326,90.91088,7.706563,43.447742,11.759093,23.229532,23.27348
2016-06-16 04:50:00,44.89443,6.3652573,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672235,54.384888,13.558998,98.857056,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.7065625,43.447742,11.759093,23.229532,23.27348
2016-06-16 05:00:00,44.894424,6.3652554,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.384888,13.558996,98.857056,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.7065616,43.447742,11.759093,23.229532,23.27348
2016-06-16 05:10:00,44.89443,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672235,54.384888,13.558996,98.85705,17.964014,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.7065616,43.447746,11.759093,23.229532,23.27348
2016-06-16 05:20:00,44.894413,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672235,54.384888,13.558996,98.85705,17.964016,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.7065606,43.44775,11.759093,23.229532,23.27348
2016-06-16 05:30:00,44.894405,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.43721,19.880531,57.40659,17.512064,54.367916,13.213699,756.9326,90.91087,7.7065606,43.44775,11.759093,23.229532,23.27348
2016-06-16 05:40:00,44.894405,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.43721,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91087,7.7065606,43.44775,11.759093,23.229532,23.27348
2016-06-16 05:50:00,44.894405,6.3652515,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.857056,17.964016,48.43721,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91087,7.7065606,43.44775,11.759093,23.229532,23.27348
2016-06-16 06:00:00,44.894398,6.365251,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672235,54.384888,13.558996,98.857056,17.964016,48.43721,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91088,7.7065606,43.44775,11.759093,23.229532,23.27348
2016-06-16 06:10:00,44.894424,6.365253,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.857056,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91088,7.70656,43.447746,11.759093,23.229532,23.27348
2016-06-16 06:20:00,44.89443,6.3652515,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91088,7.70656,43.447742,11.759093,23.229532,23.27348
2016-06-16 06:30:00,44.894405,6.3652515,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672235,54.384888,13.558996,98.85705,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213697,756.9326,90.91088,7.70656,43.447742,11.759093,23.229532,23.27348
2016-06-16 06:40:00,44.894444,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91088,7.706559,43.447742,11.759093,23.229532,23.27348
2016-06-16 06:50:00,44.89443,6.3652515,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.437206,19.880531,57.406586,17.512066,54.367916,13.213699,756.9326,90.91088,7.706559,43.447746,11.759093,23.229532,23.27348
2016-06-16 07:00:00,44.89443,6.365251,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85705,17.964016,48.437202,19.880531,57.40659,17.512066,54.367916,13.213697,756.9326,90.91088,7.706559,43.44775,11.759093,23.229532,23.27348
2016-06-16 07:10:00,44.894432,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85704,17.964016,48.437206,19.880531,57.406586,17.512066,54.367916,13.213696,756.9326,90.91088,7.70656,43.44775,11.759093,23.229532,23.27348
2016-06-16 07:20:00,44.894447,6.3652534,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558994,98.85705,17.964016,48.437202,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.91088,7.70656,43.44775,11.759093,23.229532,23.27348
2016-06-16 07:30:00,44.894432,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558994,98.85705,17.964016,48.437202,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.91088,7.70656,43.44775,11.759093,23.229532,23.27348
2016-06-16 07:40:00,44.894447,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.98413,19.145172,51.921608,18.672237,54.384884,13.558994,98.85705,17.964016,48.4372,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.9109,7.70656,43.44775,11.759093,23.229532,23.27348
2016-06-16 07:50:00,44.894447,6.3652534,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558994,98.85705,17.964016,48.437202,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.9109,7.70656,43.44775,11.759093,23.229532,23.27348
2016-06-16 08:00:00,44.894436,6.3652515,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558992,98.857056,17.964016,48.437202,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.91088,7.706559,43.44775,11.759093,23.229532,23.27348
2016-06-16 08:10:00,44.89445,6.3652525,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558994,98.857056,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.91088,7.706558,43.44775,11.759093,23.229532,23.27348
2016-06-16 08:20:00,44.894455,6.365253,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384884,13.558994,98.85706,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213696,756.9326,90.9109,7.706558,43.447754,11.759093,23.229532,23.27348
2016-06-16 08:30:00,44.894432,6.365253,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85706,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213697,756.9326,90.91088,7.706558,43.447754,11.759093,23.229532,23.27348
2016-06-16 08:40:00,44.894424,6.365253,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.384888,13.558996,98.85706,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.91088,7.706558,43.44775,11.759093,23.229532,23.27348
2016-06-16 08:50:00,44.894432,6.365253,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.921608,18.672237,54.38489,13.558996,98.85707,17.964016,48.437206,19.880531,57.40659,17.512066,54.367916,13.213697,756.9326,90.9109,7.706558,43.44775,11.759095,23.229532,23.27348
2016-06-16 09:00:00,44.894436,6.3652544,21.511227,48.058014,21.405113,46.688072,21.533504,47.984135,19.145172,51.92161,18.672237,54.38489,13.558996,98.85707,17.964016,48.43721,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.9109,7.7065573,43.44775,11.759095,23.229534,23.27348
2016-06-16 09:10:00,44.89442,6.365255,21.511227,48.058018,21.405113,46.688076,21.533504,47.984135,19.145172,51.921608,18.672237,54.38489,13.558996,98.85706,17.964016,48.43721,19.880531,57.40659,17.512066,54.367916,13.213699,756.9326,90.9109,7.7065573,43.44775,11.759095,23.229532,23.27348
